source,name,url,date_or_edition,note
LOC gct00498 'Base & Duplicates' set,ca000044.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000044.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000045.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000045.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000046.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000046.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000047r.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000047r.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000047v.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000047v.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000048.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000048.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000049.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000049.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000050.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000050.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000051.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000051.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000052r.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000052r.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000052v.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000052v.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000053.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000053.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000054.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000054.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000055r.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000055r.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000055v.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000055v.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000056.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000056.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000057.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000057.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000058.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000058.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000059.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000059.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000060.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000060.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00498 'Base & Duplicates' set,ca000061.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00498/ca000061.tif,set dated 1927-,entire set absent from dole (dole covers gct00089 only)
LOC gct00089 gap probe,ca000351v.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00089/ca000351v.tif,,"exists at LOC, ca number absent from dole (v-variant only)"
LOC gct00089 gap probe,ca001616v.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00089/ca001616v.tif,,"exists at LOC, ca number absent from dole (v-variant only)"
LOC gct00089 gap probe,ca001701v.tif,https://tile.loc.gov/storage-services/master/gmd/gmd370m/g3701m/g3701pm/gct00089/ca001701v.tif,,"exists at LOC, ca number absent from dole (v-variant only)"
archive.org vintage item,Douglas (P-3) sectional,https://archive.org/details/dr_sectional-aeronautical-chart-douglas-p-3-compiled-and-printed-at-washin-9908000,1944,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,Roswell (Q-4) sectional,https://archive.org/details/dr_sectional-aeronautical-chart-roswell-q-4-compiled-and-printed-at-washin-9911000,1944,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,Dallas (Q-5) sectional,https://archive.org/details/dr_sectional-aeronautical-chart-dallas-q-5-compiled-and-printed-at-washing-9909000,1944,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,Phoenix (Q-3) sectional,https://archive.org/details/dr_sectional-aeronautical-chart-phoenix-q-3-compiled-and-printed-at-washin-9910000,1944,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,Prescott (R-3) sectional,https://archive.org/details/dr_sectional-aeronautical-chart-prescott-r-3-compiled-and-printed-at-washi-9907000,1945,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,San Diego sectional,https://archive.org/details/san-diego-sectional-1948,1948,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,San Francisco sectional,https://archive.org/details/1966-san-francisco-sectional,1966,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org vintage item,San Francisco sectional,https://archive.org/details/1978-san-francisco-sectional,1978,independent scan; may duplicate a LOC/NARA edition of the same chart - verify
archive.org sectional-charts (2004 set),Albuquerque North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Albuquerque%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Albuquerque South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Albuquerque%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Anchorage North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Anchorage%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Anchorage South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Anchorage%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Atlanta North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Atlanta%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Atlanta South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Atlanta%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Bethel North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Bethel%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Bethel South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Bethel%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Billings North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Billings%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Billings South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Billings%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Brownsville North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Brownsville%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Brownsville South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Brownsville%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cape Lisburne North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cape%20Lisburne%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cape Lisburne South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cape%20Lisburne%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Charlotte North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Charlotte%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Charlotte South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Charlotte%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cheyenne North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cheyenne%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cheyenne South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cheyenne%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Chicago North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Chicago%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Chicago South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Chicago%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cincinnati North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cincinnati%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cincinnati South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cincinnati%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Cold Bay.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Cold%20Bay.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Dallas-Ft Worth North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Dallas-Ft%20Worth%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Dallas-Ft Worth South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Dallas-Ft%20Worth%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Dawson North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Dawson%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Dawson South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Dawson%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Denver North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Denver%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Denver South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Denver%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Detroit North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Detroit%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Detroit South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Detroit%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Dutch Harbor North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Dutch%20Harbor%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Dutch Harbor South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Dutch%20Harbor%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),El Paso North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/El%20Paso%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),El Paso South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/El%20Paso%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Fairbanks North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Fairbanks%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Fairbanks South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Fairbanks%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Great Falls North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Great%20Falls%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Great Falls South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Great%20Falls%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Green Bay North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Green%20Bay%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Green Bay South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Green%20Bay%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Halifax North.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Halifax%20North.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Halifax South.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Halifax%20South.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
archive.org sectional-charts (2004 set),Hawaiian Islands.jpg,https://archive.org/download/sectional-charts/SectionalCharts/images/Hawaiian%20Islands.jpg,2004,complete 2004 edition snapshot; dole FAA coverage starts 2011
